,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
1142,Earth,1,G/186/S,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0
1143,Earth,1,G/186/S,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0
1144,Earth,1,G/186/S,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0
1145,Earth,0,F/232/S,55 Cancri e,13.0,0,1.0,212.0,843.0,78.0,10.0
1146,Earth,1,G/186/S,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0
1147,Earth,0,G/186/S,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0
1148,Earth,0,G/180/P,TRAPPIST-1e,40.0,0,0.0,1.0,195.0,560.0,0.0
1149,Earth,0,F/242/P,TRAPPIST-1e,51.0,0,0.0,0.0,800.0,0.0,4.0
1150,Earth,1,G/181/P,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0
1151,Earth,1,G/187/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
1152,Earth,0,G/182/P,TRAPPIST-1e,20.0,0,65.0,905.0,0.0,0.0,0.0
1153,Earth,0,F/243/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,2143.0,7.0
1154,Europa,0,E/76/P,TRAPPIST-1e,23.0,0,0.0,592.0,0.0,345.0,810.0
1155,Earth,0,G/188/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0
1156,Earth,0,E/87/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,1608.0,1.0
1157,Earth,0,G/183/P,TRAPPIST-1e,75.0,0,0.0,493.0,0.0,131.0,132.0
1158,Europa,1,C/48/S,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0
1159,Earth,0,F/244/P,TRAPPIST-1e,18.0,0,2.0,1311.0,60.0,28.0,1.0
1160,Mars,1,Unknown,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0
1161,Mars,0,E/89/S,TRAPPIST-1e,59.0,0,142.0,0.0,907.0,0.0,0.0
1162,Earth,0,F/245/P,TRAPPIST-1e,27.0,0,0.0,0.0,863.0,33.0,2.0
1163,Earth,0,G/189/S,TRAPPIST-1e,38.0,0,354.0,34.0,0.0,291.0,229.0
1164,Mars,1,E/77/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
1165,Europa,1,C/49/S,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0
1166,Europa,0,C/49/S,55 Cancri e,29.0,0,0.0,42.0,0.0,4651.0,661.0
1167,Earth,1,G/184/P,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0
1168,Earth,0,F/236/S,PSO J318.5-22,23.0,0,0.0,0.0,1250.0,0.0,0.0
1169,Earth,0,F/237/S,TRAPPIST-1e,32.0,0,27.0,393.0,1061.0,27.0,0.0
1170,Earth,0,F/246/P,55 Cancri e,21.0,0,614.0,43.0,0.0,1.0,0.0
1171,Europa,0,C/50/S,TRAPPIST-1e,26.0,0,0.0,1026.0,3301.0,831.0,356.0
1172,Europa,1,B/53/S,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0
1173,Earth,0,E/78/P,PSO J318.5-22,30.0,0,585.0,13.0,122.0,40.0,105.0
1174,Earth,0,F/238/S,TRAPPIST-1e,40.0,0,889.0,185.0,0.0,0.0,28.0
1175,Europa,0,C/48/P,55 Cancri e,37.0,0,0.0,4677.0,0.0,115.0,223.0
1176,Europa,0,A/9/P,TRAPPIST-1e,41.0,0,0.0,4224.0,0.0,1374.0,1281.0
1177,Europa,0,A/9/P,TRAPPIST-1e,32.0,0,8168.0,69.0,11.0,371.0,0.0
1178,Earth,0,G/185/P,TRAPPIST-1e,30.0,0,0.0,192.0,0.0,565.0,0.0
1179,Earth,0,F/239/S,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0
1180,Earth,0,F/240/S,TRAPPIST-1e,22.0,0,0.0,17.0,0.0,61.0,567.0
1181,Mars,0,D/44/S,TRAPPIST-1e,54.0,0,704.0,0.0,431.0,0.0,47.0
1182,Mars,0,F/241/S,TRAPPIST-1e,27.0,0,4.0,0.0,896.0,229.0,0.0
1183,Mars,1,F/242/S,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0
1184,Mars,1,F/242/S,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0
1185,Mars,0,E/92/S,TRAPPIST-1e,27.0,0,1277.0,0.0,1.0,10.0,9.0
1186,Europa,0,A/10/P,55 Cancri e,30.0,0,0.0,3628.0,289.0,1737.0,4987.0
1187,Earth,0,F/243/S,TRAPPIST-1e,19.0,0,0.0,0.0,619.0,0.0,142.0
1188,Earth,1,G/186/P,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0
1189,Europa,0,C/49/P,55 Cancri e,43.0,0,1365.0,3106.0,0.0,50.0,2313.0
1190,Mars,0,F/244/S,TRAPPIST-1e,25.0,0,1084.0,1.0,66.0,0.0,5.0
1191,Earth,0,E/79/P,TRAPPIST-1e,51.0,0,0.0,1.0,0.0,51.0,945.0
1192,Earth,1,G/191/S,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0
1193,Mars,0,E/80/P,TRAPPIST-1e,21.0,0,2066.0,0.0,15.0,0.0,1.0
1194,Earth,1,G/189/P,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0
1195,Earth,0,F/246/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,759.0,0.0
1196,Earth,0,F/254/P,55 Cancri e,38.0,0,0.0,0.0,591.0,40.0,173.0
1197,Earth,1,G/190/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
1198,Europa,1,C/50/P,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0
1199,Earth,0,F/257/P,PSO J318.5-22,44.0,0,0.0,178.0,482.0,0.0,0.0
1200,Earth,1,G/193/S,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0
1201,Earth,1,G/191/P,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0
1202,Earth,0,G/194/S,TRAPPIST-1e,19.0,0,6.0,0.0,1.0,714.0,0.0
1203,Mars,1,F/247/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1204,Earth,0,F/258/P,55 Cancri e,36.0,0,286.0,415.0,16.0,0.0,0.0
1205,Mars,1,F/248/S,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
1206,Mars,1,F/259/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0
1207,Mars,1,F/259/P,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0
1208,Mars,0,F/259/P,TRAPPIST-1e,21.0,0,733.0,0.0,1084.0,1.0,43.0
1209,Earth,0,G/192/P,TRAPPIST-1e,24.0,0,621.0,0.0,0.0,0.0,0.0
1210,Earth,0,G/195/S,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0
1211,Earth,0,G/195/S,TRAPPIST-1e,18.0,0,789.0,0.0,2.0,0.0,19.0
1212,Mars,0,F/260/P,TRAPPIST-1e,33.0,0,1758.0,59.0,4.0,0.0,0.0
1213,Europa,0,B/55/S,55 Cancri e,31.0,1,0.0,27723.0,3.0,202.0,3146.0
1214,Europa,0,B/55/S,TRAPPIST-1e,43.0,0,105.0,368.0,268.0,842.0,13.0
1215,Earth,0,F/261/P,TRAPPIST-1e,20.0,0,213.0,0.0,0.0,0.0,584.0
1216,Europa,1,A/14/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
1217,Europa,1,A/14/S,PSO J318.5-22,30.0,0,0.0,0.0,0.0,0.0,0.0
1218,Europa,0,A/14/S,TRAPPIST-1e,28.0,1,0.0,0.0,0.0,0.0,0.0
1219,Earth,0,Unknown,TRAPPIST-1e,19.0,0,68.0,0.0,0.0,719.0,0.0
1220,Earth,0,F/250/S,TRAPPIST-1e,22.0,0,0.0,0.0,675.0,5.0,0.0
1221,Earth,0,F/251/S,55 Cancri e,27.0,0,1.0,299.0,1.0,380.0,13.0
1222,Mars,0,D/45/S,55 Cancri e,22.0,0,218.0,50.0,4817.0,146.0,256.0
1223,Earth,1,E/82/P,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0
1224,Earth,0,E/82/P,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0
1225,Earth,0,E/82/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
1226,Earth,0,E/82/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0
1227,Earth,1,E/82/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0
1228,Earth,0,E/82/P,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0
1229,Europa,0,B/56/S,TRAPPIST-1e,44.0,0,0.0,3863.0,1.0,1010.0,514.0
1230,Europa,0,B/56/S,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0
1231,Earth,1,G/193/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
1232,Europa,1,Unknown,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
1233,Europa,0,E/94/S,55 Cancri e,30.0,0,278.0,3300.0,0.0,8145.0,2519.0
1234,Europa,0,E/94/S,55 Cancri e,37.0,0,0.0,439.0,0.0,3198.0,6.0
1235,Europa,1,E/94/S,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0
1236,Earth,0,F/264/P,TRAPPIST-1e,19.0,0,0.0,4.0,109.0,0.0,671.0
1237,Europa,0,C/52/S,TRAPPIST-1e,57.0,0,0.0,987.0,1.0,4948.0,53.0
1238,Mars,0,F/265/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0
1239,Mars,0,F/265/P,TRAPPIST-1e,17.0,0,948.0,47.0,292.0,0.0,0.0
1240,Mars,0,D/43/P,TRAPPIST-1e,26.0,0,1946.0,4.0,4.0,0.0,623.0
1241,Earth,1,G/194/P,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0
1242,Europa,1,E/95/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0
1243,Europa,0,E/95/S,55 Cancri e,36.0,0,0.0,847.0,0.0,4664.0,89.0
1244,Mars,0,F/266/P,TRAPPIST-1e,25.0,0,2508.0,0.0,23.0,0.0,67.0
1245,Earth,1,G/196/P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
1246,Earth,1,F/267/P,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0
1247,Earth,1,G/199/S,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0
1248,Earth,0,G/199/S,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0
1249,Earth,1,G/199/S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0
1250,Earth,1,E/97/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
1251,Earth,0,E/97/S,TRAPPIST-1e,24.0,0,70.0,160.0,340.0,0.0,336.0
1252,Earth,1,E/97/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0
1253,Mars,0,F/257/S,TRAPPIST-1e,30.0,0,1450.0,0.0,0.0,0.0,1147.0
1254,Mars,0,F/257/S,TRAPPIST-1e,19.0,0,1507.0,0.0,260.0,0.0,0.0
1255,Earth,1,G/198/P,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0
1256,Mars,0,D/46/S,TRAPPIST-1e,47.0,0,405.0,0.0,193.0,458.0,0.0
1257,Mars,0,D/46/S,TRAPPIST-1e,28.0,0,120.0,8.0,1128.0,1.0,7.0
1258,Earth,1,G/200/S,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0
1259,Earth,0,E/98/S,TRAPPIST-1e,29.0,0,28.0,0.0,561.0,203.0,0.0
1260,Earth,0,F/269/P,PSO J318.5-22,32.0,0,0.0,486.0,0.0,229.0,26.0
1261,Earth,1,G/199/P,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0
1262,Earth,1,G/201/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0
1263,Earth,0,F/258/S,55 Cancri e,35.0,0,775.0,14.0,0.0,610.0,4.0
1264,Earth,1,G/203/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0
1265,Earth,0,G/200/P,TRAPPIST-1e,34.0,0,0.0,118.0,5.0,0.0,761.0
1266,Earth,0,F/260/S,TRAPPIST-1e,25.0,0,1174.0,0.0,18.0,721.0,0.0
1267,Earth,0,F/271/P,TRAPPIST-1e,67.0,0,0.0,761.0,0.0,1.0,0.0
1268,Europa,0,B/57/S,TRAPPIST-1e,22.0,0,0.0,1531.0,0.0,369.0,2969.0
1269,Europa,1,B/57/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1270,Earth,1,G/206/S,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0
1271,Earth,0,F/261/S,TRAPPIST-1e,14.0,0,1489.0,2.0,126.0,460.0,72.0
1272,Earth,0,G/206/S,PSO J318.5-22,42.0,0,491.0,106.0,8.0,202.0,0.0
1273,Earth,1,G/206/S,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0
1274,Earth,0,G/202/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0
1275,Mars,0,F/272/P,TRAPPIST-1e,31.0,0,43.0,782.0,1.0,660.0,0.0
1276,Mars,0,F/262/S,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0
1277,Mars,0,F/262/S,TRAPPIST-1e,39.0,0,1535.0,0.0,340.0,0.0,723.0
1278,Mars,1,F/262/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
1279,Mars,0,F/262/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
1280,Earth,1,G/203/P,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0
1281,Earth,0,G/207/S,TRAPPIST-1e,21.0,0,0.0,39.0,0.0,310.0,539.0
1282,Mars,1,D/48/S,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0
1283,Earth,0,E/100/S,TRAPPIST-1e,25.0,0,0.0,997.0,0.0,0.0,0.0
1284,Earth,0,F/265/S,TRAPPIST-1e,23.0,0,0.0,1268.0,0.0,119.0,2.0
1285,Europa,0,B/58/S,55 Cancri e,33.0,0,77.0,2381.0,0.0,3656.0,150.0
1286,Europa,1,B/58/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0
1287,Earth,1,G/206/P,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0
1288,Earth,1,G/208/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1289,Earth,0,E/102/S,TRAPPIST-1e,21.0,0,965.0,0.0,23.0,3.0,0.0
1290,Mars,0,D/44/P,TRAPPIST-1e,25.0,0,591.0,466.0,0.0,0.0,0.0
1291,Earth,0,G/208/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0
1292,Earth,0,F/267/S,TRAPPIST-1e,19.0,0,0.0,3.0,946.0,0.0,0.0
1293,Earth,1,G/211/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0
1294,Europa,0,C/52/P,TRAPPIST-1e,43.0,0,0.0,2801.0,537.0,42.0,144.0
1295,Earth,0,G/212/P,TRAPPIST-1e,19.0,0,245.0,41.0,550.0,0.0,0.0
1296,Earth,0,F/275/P,TRAPPIST-1e,22.0,0,926.0,0.0,0.0,0.0,78.0
1297,Earth,0,F/268/S,TRAPPIST-1e,16.0,0,0.0,30.0,0.0,769.0,4.0
1298,Europa,0,C/53/S,55 Cancri e,42.0,0,0.0,21.0,0.0,2735.0,3604.0
1299,Earth,1,G/209/S,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0
1300,Earth,0,E/104/S,TRAPPIST-1e,35.0,0,0.0,1125.0,429.0,0.0,55.0
1301,Europa,1,D/49/S,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0
1302,Earth,0,E/105/S,TRAPPIST-1e,17.0,0,21.0,0.0,690.0,260.0,5.0
1303,Earth,1,G/210/S,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0
1304,Earth,0,F/269/S,TRAPPIST-1e,22.0,0,0.0,442.0,0.0,0.0,368.0
1305,Earth,0,F/269/S,TRAPPIST-1e,41.0,0,338.0,0.0,377.0,2.0,86.0
1306,Earth,0,E/105/S,TRAPPIST-1e,19.0,0,189.0,510.0,0.0,0.0,0.0
1307,Earth,0,G/213/P,TRAPPIST-1e,39.0,0,705.0,3.0,0.0,0.0,0.0
1308,Earth,1,G/214/P,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0
1309,Mars,0,E/85/P,TRAPPIST-1e,31.0,0,1088.0,0.0,280.0,0.0,0.0
1310,Earth,1,G/212/S,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0
1311,Earth,1,G/215/P,PSO J318.5-22,1.0,0,0.0,0.0,0.0,0.0,0.0
1312,Mars,1,F/276/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0
1313,Mars,0,F/276/P,TRAPPIST-1e,21.0,0,1072.0,79.0,46.0,16.0,0.0
1314,Mars,0,F/276/P,TRAPPIST-1e,44.0,0,485.0,2.0,210.0,0.0,351.0
1315,Mars,0,F/270/S,TRAPPIST-1e,36.0,0,42.0,0.0,212.0,151.0,1853.0
1316,Mars,0,F/270/S,TRAPPIST-1e,19.0,0,2058.0,0.0,224.0,298.0,19.0
1317,Earth,0,G/214/S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0
1318,Earth,0,F/271/S,TRAPPIST-1e,39.0,0,386.0,190.0,0.0,489.0,0.0
1319,Earth,0,G/216/P,TRAPPIST-1e,28.0,0,0.0,508.0,334.0,0.0,46.0
1320,Earth,0,F/272/S,TRAPPIST-1e,28.0,0,0.0,0.0,529.0,560.0,60.0
1321,Earth,1,G/217/P,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0
1322,Earth,0,G/218/P,TRAPPIST-1e,18.0,0,0.0,0.0,599.0,59.0,152.0
1323,Earth,1,G/215/S,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0
1324,Earth,1,G/215/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0
1325,Earth,0,E/86/P,TRAPPIST-1e,18.0,0,1656.0,0.0,0.0,0.0,0.0
1326,Europa,0,B/60/S,TRAPPIST-1e,47.0,0,1.0,734.0,28.0,78.0,3471.0
1327,Europa,0,Unknown,TRAPPIST-1e,42.0,0,0.0,51.0,0.0,4170.0,13.0
1328,Mars,0,E/106/S,TRAPPIST-1e,17.0,0,36.0,0.0,1013.0,0.0,0.0
1329,Earth,0,F/278/P,TRAPPIST-1e,21.0,0,737.0,4.0,27.0,8.0,0.0
1330,Earth,0,F/278/P,PSO J318.5-22,17.0,0,8.0,222.0,3.0,401.0,0.0
1331,Earth,0,G/216/S,PSO J318.5-22,26.0,0,4.0,770.0,0.0,0.0,0.0
1332,Earth,0,F/279/P,TRAPPIST-1e,23.0,0,0.0,567.0,896.0,0.0,122.0
1333,Earth,0,G/217/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,832.0
1334,Earth,1,G/218/S,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0
1335,Earth,0,F/280/P,TRAPPIST-1e,65.0,0,259.0,0.0,0.0,0.0,1916.0
1336,Europa,0,D/45/P,55 Cancri e,33.0,0,13.0,0.0,2011.0,17.0,32.0
1337,Earth,1,G/219/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1338,Europa,0,C/54/S,TRAPPIST-1e,41.0,0,0.0,184.0,0.0,1520.0,3358.0
1339,Mars,0,F/273/S,TRAPPIST-1e,42.0,0,1381.0,0.0,1243.0,0.0,0.0
1340,Mars,1,E/108/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1341,Mars,0,F/274/S,TRAPPIST-1e,37.0,0,328.0,6153.0,0.0,26.0,820.0
1342,Mars,0,F/274/S,55 Cancri e,17.0,0,891.0,0.0,243.0,0.0,5.0
1343,Europa,1,B/61/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0
1344,Europa,1,B/61/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0
1345,Europa,1,B/61/S,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0
1346,Europa,1,B/47/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0
1347,Europa,0,B/47/P,55 Cancri e,29.0,0,2988.0,2147.0,0.0,0.0,1779.0
1348,Europa,0,B/47/P,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0
1349,Europa,0,B/47/P,55 Cancri e,28.0,0,0.0,4380.0,0.0,692.0,0.0
1350,Europa,1,B/47/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0
1351,Earth,0,F/282/P,TRAPPIST-1e,24.0,0,711.0,0.0,0.0,59.0,57.0
1352,Earth,1,G/220/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0
1353,Earth,1,G/220/P,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0
1354,Europa,1,D/46/P,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0
1355,Mars,1,F/275/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0
1356,Mars,0,F/275/S,TRAPPIST-1e,67.0,0,443.0,0.0,1721.0,250.0,2.0
1357,Earth,0,E/109/S,TRAPPIST-1e,44.0,0,0.0,200.0,128.0,460.0,0.0
1358,Earth,0,F/283/P,TRAPPIST-1e,14.0,0,360.0,0.0,2116.0,1.0,8.0
1359,Earth,0,G/221/P,TRAPPIST-1e,23.0,0,0.0,0.0,4.0,0.0,965.0
1360,Earth,1,G/219/S,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0
1361,Earth,0,G/222/P,TRAPPIST-1e,20.0,0,0.0,258.0,331.0,133.0,0.0
1362,Earth,0,Unknown,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
1363,Earth,1,G/222/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0
1364,Earth,0,G/223/P,TRAPPIST-1e,23.0,0,0.0,20.0,26.0,0.0,659.0
1365,Earth,0,E/89/P,TRAPPIST-1e,24.0,0,181.0,224.0,0.0,195.0,191.0
1366,Mars,0,F/279/S,TRAPPIST-1e,41.0,0,112.0,186.0,228.0,760.0,0.0
1367,Mars,0,D/52/S,TRAPPIST-1e,30.0,0,806.0,100.0,9.0,0.0,47.0
1368,Earth,0,F/280/S,TRAPPIST-1e,27.0,0,0.0,1826.0,39.0,11.0,649.0
1369,Earth,1,G/220/S,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0
1370,Earth,1,G/225/P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0
1371,Europa,0,C/55/S,TRAPPIST-1e,30.0,0,50.0,1248.0,0.0,1.0,912.0
1372,Earth,0,G/221/S,PSO J318.5-22,8.0,0,0.0,0.0,0.0,0.0,0.0
1373,Earth,0,G/227/P,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,755.0
1374,Europa,1,D/53/S,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0
1375,Europa,0,D/53/S,55 Cancri e,30.0,0,0.0,138.0,0.0,5467.0,112.0
1376,Europa,0,C/56/S,55 Cancri e,46.0,0,202.0,484.0,0.0,3208.0,2485.0
1377,Europa,1,C/56/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0
1378,Europa,0,C/53/P,TRAPPIST-1e,21.0,0,5.0,251.0,10.0,26.0,3384.0
1379,Europa,1,Unknown,TRAPPIST-1e,70.0,0,0.0,0.0,0.0,0.0,0.0
1380,Europa,0,C/53/P,55 Cancri e,34.0,0,0.0,1646.0,0.0,51.0,1462.0
1381,Europa,0,C/53/P,TRAPPIST-1e,33.0,0,0.0,774.0,0.0,6255.0,6.0
1382,Europa,1,C/53/P,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0
1383,Earth,0,G/229/P,55 Cancri e,16.0,0,0.0,2838.0,32.0,5.0,3404.0
1384,Earth,0,G/229/P,TRAPPIST-1e,63.0,0,3.0,801.0,0.0,0.0,5.0
1385,Europa,0,D/54/S,TRAPPIST-1e,37.0,0,0.0,13561.0,15.0,4060.0,72.0
1386,Europa,1,B/62/S,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0
1387,Europa,0,B/62/S,TRAPPIST-1e,29.0,0,0.0,2509.0,0.0,16.0,698.0
1388,Europa,1,B/62/S,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0
1389,Europa,0,B/62/S,TRAPPIST-1e,26.0,0,0.0,533.0,2119.0,10.0,504.0
1390,Europa,0,B/62/S,55 Cancri e,76.0,0,0.0,2732.0,422.0,16594.0,330.0
1391,Earth,0,E/110/S,TRAPPIST-1e,61.0,0,0.0,368.0,3.0,4422.0,0.0
1392,Earth,0,G/223/S,TRAPPIST-1e,46.0,0,0.0,0.0,2020.0,323.0,0.0
1393,Earth,0,F/285/P,TRAPPIST-1e,19.0,0,0.0,905.0,387.0,0.0,0.0
1394,Earth,1,G/230/P,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0
1395,Earth,1,G/224/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0
1396,Earth,1,G/231/P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0
1397,Earth,0,F/282/S,PSO J318.5-22,23.0,0,200.0,414.0,73.0,1.0,1.0
1398,Earth,0,G/233/P,PSO J318.5-22,63.0,0,356.0,287.0,0.0,0.0,248.0
1399,Earth,0,E/111/S,TRAPPIST-1e,21.0,0,894.0,1.0,0.0,61.0,26.0
1400,Mars,1,F/287/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0
1401,Earth,0,F/289/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,417.0,2372.0
1402,Earth,0,F/289/P,PSO J318.5-22,39.0,0,0.0,19.0,733.0,0.0,701.0
1403,Mars,1,F/290/P,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0
1404,Mars,0,E/91/P,TRAPPIST-1e,27.0,0,555.0,0.0,744.0,0.0,0.0
1405,Earth,0,E/93/P,TRAPPIST-1e,16.0,0,92.0,1.0,884.0,0.0,0.0
1406,Mars,1,F/291/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0
1407,Mars,1,E/94/P,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0
1408,Earth,0,G/229/S,TRAPPIST-1e,19.0,0,73.0,0.0,0.0,813.0,2.0
1409,Europa,0,D/47/P,55 Cancri e,26.0,0,0.0,304.0,0.0,3998.0,0.0
1410,Earth,0,G/240/P,55 Cancri e,32.0,0,0.0,0.0,0.0,817.0,8.0
